"Date","Volume"
"2019-07-27T00:00:00.000Z","2626517608"
"2019-07-28T00:00:00.000Z","2459085532"
"2019-07-29T00:00:00.000Z","2459728098"
"2019-07-30T00:00:00.000Z","2302521844"
"2019-07-31T00:00:00.000Z","3051471469"
"2019-08-01T00:00:00.000Z","2953184688"
"2019-08-02T00:00:00.000Z","2885143536"
"2019-08-03T00:00:00.000Z","2512959054"
"2019-08-04T00:00:00.000Z","2427608116"
"2019-08-05T00:00:00.000Z","4138221312"
"2019-08-06T00:00:00.000Z","3245339848"
"2019-08-07T00:00:00.000Z","3105989435"
"2019-08-08T00:00:00.000Z","3034717882"
"2019-08-09T00:00:00.000Z","3002531054"
"2019-08-10T00:00:00.000Z","3088060147"
"2019-08-11T00:00:00.000Z","3025787942"
"2019-08-12T00:00:00.000Z","2716187718"
"2019-08-13T00:00:00.000Z","2683226726"
"2019-08-14T00:00:00.000Z","3093090405"
"2019-08-15T00:00:00.000Z","3654075558"
"2019-08-16T00:00:00.000Z","3016089035"
"2019-08-17T00:00:00.000Z","2482385549"
"2019-08-18T00:00:00.000Z","2743241606"
"2019-08-19T00:00:00.000Z","2346796021"
"2019-08-20T00:00:00.000Z","2430165429"
"2019-08-21T00:00:00.000Z","2878567011"
"2019-08-22T00:00:00.000Z","2908864702"
"2019-08-23T00:00:00.000Z","2496513401"
"2019-08-24T00:00:00.000Z","2191973574"
"2019-08-25T00:00:00.000Z","2227400266"
"2019-08-26T00:00:00.000Z","3046136697"
"2019-08-27T00:00:00.000Z","2489689273"
"2019-08-28T00:00:00.000Z","2883041615"
"2019-08-29T00:00:00.000Z","3092332444"
"2019-08-30T00:00:00.000Z","2377466438"
"2019-08-31T00:00:00.000Z","2283340831"
"2019-09-01T00:00:00.000Z","2228146663"
"2019-09-02T00:00:00.000Z","2400017919"
"2019-09-03T00:00:00.000Z","2820206250"
"2019-09-04T00:00:00.000Z","2696779273"
"2019-09-05T00:00:00.000Z","2379080139"
"2019-09-06T00:00:00.000Z","2596768727"
"2019-09-07T00:00:00.000Z","2763572249"
"2019-09-08T00:00:00.000Z","2776939870"
"2019-09-09T00:00:00.000Z","2654086134"
"2019-09-10T00:00:00.000Z","2893715133"
"2019-09-11T00:00:00.000Z","2569282757"
"2019-09-12T00:00:00.000Z","2316445209"
"2019-09-13T00:00:00.000Z","2368931048"
"2019-09-14T00:00:00.000Z","2439744084"
"2019-09-15T00:00:00.000Z","2330572400"
"2019-09-16T00:00:00.000Z","2652253521"
"2019-09-17T00:00:00.000Z","3104946340"
"2019-09-18T00:00:00.000Z","3665577128"
"2019-09-19T00:00:00.000Z","3778427056"
"2019-09-20T00:00:00.000Z","3148504140"
"2019-09-21T00:00:00.000Z","2572614027"
"2019-09-22T00:00:00.000Z","2495283753"
"2019-09-23T00:00:00.000Z","3215899051"
"2019-09-24T00:00:00.000Z","3919809840"
"2019-09-25T00:00:00.000Z","3360298410"
"2019-09-26T00:00:00.000Z","2663433163"
"2019-09-27T00:00:00.000Z","2324084588"
"2019-09-28T00:00:00.000Z","1975938675"
"2019-09-29T00:00:00.000Z","1825383530"
"2019-09-30T00:00:00.000Z","2241248500"
"2019-10-01T00:00:00.000Z","2325767309"
"2019-10-02T00:00:00.000Z","2113331223"
"2019-10-03T00:00:00.000Z","2220331075"
"2019-10-04T00:00:00.000Z","2292624174"
"2019-10-05T00:00:00.000Z","2063875680"
"2019-10-06T00:00:00.000Z","2381501439"
"2019-10-07T00:00:00.000Z","2891486028"
"2019-10-08T00:00:00.000Z","2417116505"
"2019-10-09T00:00:00.000Z","2790624238"
"2019-10-10T00:00:00.000Z","2440262584"
"2019-10-11T00:00:00.000Z","2441054545"
"2019-10-12T00:00:00.000Z","2098404879"
"2019-10-13T00:00:00.000Z","2235957909"
"2019-10-14T00:00:00.000Z","2243495396"
"2019-10-15T00:00:00.000Z","2602960066"
"2019-10-16T00:00:00.000Z","2978803243"
"2019-10-17T00:00:00.000Z","2925315824"
"2019-10-18T00:00:00.000Z","2683486531"
"2019-10-19T00:00:00.000Z","2453091267"
"2019-10-20T00:00:00.000Z","2612273452"
"2019-10-21T00:00:00.000Z","2727253951"
"2019-10-22T00:00:00.000Z","2490194231"
"2019-10-23T00:00:00.000Z","3077488277"
"2019-10-24T00:00:00.000Z","2650862714"
"2019-10-25T00:00:00.000Z","3772288612"
"2019-10-26T00:00:00.000Z","5234627156"
"2019-10-27T00:00:00.000Z","4218140032"
"2019-10-28T00:00:00.000Z","3793848575"
"2019-10-29T00:00:00.000Z","3582210705"
"2019-10-30T00:00:00.000Z","3387114094"
"2019-10-31T00:00:00.000Z","3165801277"
"2019-11-01T00:00:00.000Z","3425862599"
"2019-11-02T00:00:00.000Z","3354741993"
"2019-11-03T00:00:00.000Z","3259935586"
"2019-11-04T00:00:00.000Z","4164854558"
"2019-11-05T00:00:00.000Z","4725921529"
"2019-11-06T00:00:00.000Z","3755244862"
"2019-11-07T00:00:00.000Z","3557191962"
"2019-11-08T00:00:00.000Z","3414910991"
"2019-11-09T00:00:00.000Z","2847791347"
"2019-11-10T00:00:00.000Z","3611586094"
"2019-11-11T00:00:00.000Z","3033016471"
"2019-11-12T00:00:00.000Z","3333604208"
"2019-11-13T00:00:00.000Z","3094058388"
"2019-11-14T00:00:00.000Z","3040274518"
"2019-11-15T00:00:00.000Z","3195878561"
"2019-11-16T00:00:00.000Z","2844156496"
"2019-11-17T00:00:00.000Z","3215100477"
"2019-11-18T00:00:00.000Z","3131873188"
"2019-11-19T00:00:00.000Z","3031216634"
"2019-11-20T00:00:00.000Z","2858714058"
"2019-11-21T00:00:00.000Z","3158748317"
"2019-11-22T00:00:00.000Z","3734545939"
"2019-11-23T00:00:00.000Z","2746902869"
"2019-11-24T00:00:00.000Z","2709705879"
"2019-11-25T00:00:00.000Z","3408224795"
"2019-11-26T00:00:00.000Z","2659405400"
"2019-11-27T00:00:00.000Z","2979663352"
"2019-11-28T00:00:00.000Z","2662459126"
"2019-11-29T00:00:00.000Z","2944492392"
"2019-11-30T00:00:00.000Z","2678481167"
"2019-12-01T00:00:00.000Z","2781413686"
"2019-12-02T00:00:00.000Z","2680452034"
"2019-12-03T00:00:00.000Z","2557212173"
"2019-12-04T00:00:00.000Z","2951880019"
"2019-12-05T00:00:00.000Z","2818768679"
"2019-12-06T00:00:00.000Z","2585078804"
"2019-12-07T00:00:00.000Z","2380335462"
"2019-12-08T00:00:00.000Z","2264074779"
"2019-12-09T00:00:00.000Z","2473452707"
"2019-12-10T00:00:00.000Z","2349745527"
"2019-12-11T00:00:00.000Z","2501938241"
"2019-12-12T00:00:00.000Z","2740797932"
"2019-12-13T00:00:00.000Z","2770868164"
"2019-12-14T00:00:00.000Z","2719197974"
"2019-12-15T00:00:00.000Z","2668105124"
"2019-12-16T00:00:00.000Z","3045924497"
"2019-12-17T00:00:00.000Z","3273581515"
"2019-12-18T00:00:00.000Z","3847975739"
"2019-12-19T00:00:00.000Z","3173676635"
"2019-12-20T00:00:00.000Z","2780176650"
"2019-12-21T00:00:00.000Z","2656348734"
"2019-12-22T00:00:00.000Z","3137487266"
"2019-12-23T00:00:00.000Z","3165989074"
"2019-12-24T00:00:00.000Z","2864002052"
"2019-12-25T00:00:00.000Z","2747976211"
"2019-12-26T00:00:00.000Z","2848327717"
"2019-12-27T00:00:00.000Z","2959217812"
"2019-12-28T00:00:00.000Z","3260638656"
"2019-12-29T00:00:00.000Z","3579803605"
"2019-12-30T00:00:00.000Z","3334110021"
"2019-12-31T00:00:00.000Z","3016704453"
"2020-01-01T00:00:00.000Z","2785417309"
"2020-01-02T00:00:00.000Z","2759827139"
"2020-01-03T00:00:00.000Z","3257109999"
"2020-01-04T00:00:00.000Z","2840044715"
"2020-01-05T00:00:00.000Z","3011233526"
"2020-01-06T00:00:00.000Z","3346910860"
"2020-01-07T00:00:00.000Z","3612634174"
"2020-01-08T00:00:00.000Z","3633957130"
"2020-01-09T00:00:00.000Z","2986327757"
"2020-01-10T00:00:00.000Z","3808140302"
"2020-01-11T00:00:00.000Z","3915781115"
"2020-01-12T00:00:00.000Z","3859863864"
"2020-01-13T00:00:00.000Z","3336204744"
"2020-01-14T00:00:00.000Z","5724216799"
"2020-01-15T00:00:00.000Z","5070738793"
"2020-01-16T00:00:00.000Z","4347723835"
"2020-01-17T00:00:00.000Z","5067456613"
"2020-01-18T00:00:00.000Z","4428093217"
"2020-01-19T00:00:00.000Z","4197776579"
"2020-01-20T00:00:00.000Z","3306438947"
"2020-01-21T00:00:00.000Z","3130115744"
"2020-01-22T00:00:00.000Z","3076205980"
"2020-01-23T00:00:00.000Z","3348002983"
"2020-01-24T00:00:00.000Z","3532776556"
"2020-01-25T00:00:00.000Z","2938756558"
