"Date","Age Consumed"
"2019-07-14T00:00:00.000Z","17963067.572768204"
"2019-07-15T00:00:00.000Z","22106389.842195187"
"2019-07-16T00:00:00.000Z","29161373.96579218"
"2019-07-17T00:00:00.000Z","26455758.742226217"
"2019-07-18T00:00:00.000Z","21064874.172279347"
"2019-07-19T00:00:00.000Z","19048572.111803297"
"2019-07-20T00:00:00.000Z","6232151.403988964"
"2019-07-21T00:00:00.000Z","6988909.826401172"
"2019-07-22T00:00:00.000Z","8089347.200571646"
"2019-07-23T00:00:00.000Z","10319900.342569634"
"2019-07-24T00:00:00.000Z","7582573.87491079"
"2019-07-25T00:00:00.000Z","7105071.118093667"
"2019-07-26T00:00:00.000Z","84029943.80350669"
"2019-07-27T00:00:00.000Z","27100614.75167154"
"2019-07-28T00:00:00.000Z","5714602.838365666"
"2019-07-29T00:00:00.000Z","11843074.190455085"
"2019-07-30T00:00:00.000Z","8095404.562831141"
"2019-07-31T00:00:00.000Z","14248670.814214911"
"2019-08-01T00:00:00.000Z","86032475.27089673"
"2019-08-02T00:00:00.000Z","8798578.688764323"
"2019-08-03T00:00:00.000Z","7584199.594328807"
"2019-08-04T00:00:00.000Z","12121990.797359718"
"2019-08-05T00:00:00.000Z","18375774.082645696"
"2019-08-06T00:00:00.000Z","39451203.36902374"
"2019-08-07T00:00:00.000Z","120975777.3284422"
"2019-08-08T00:00:00.000Z","38099134.42281939"
"2019-08-09T00:00:00.000Z","12326863.660383213"
"2019-08-10T00:00:00.000Z","15049986.726243282"
"2019-08-11T00:00:00.000Z","9081425.74944838"
"2019-08-12T00:00:00.000Z","29159196.94465775"
"2019-08-13T00:00:00.000Z","15945820.281920902"
"2019-08-14T00:00:00.000Z","87979974.43312185"
"2019-08-15T00:00:00.000Z","9758619.505895332"
"2019-08-16T00:00:00.000Z","10823467.040726226"
"2019-08-17T00:00:00.000Z","8037484.940884801"
"2019-08-18T00:00:00.000Z","8927706.55592008"
"2019-08-19T00:00:00.000Z","9223528.47153685"
"2019-08-20T00:00:00.000Z","86572680.83012569"
"2019-08-21T00:00:00.000Z","13229241.362621447"
"2019-08-22T00:00:00.000Z","12416706.376612527"
"2019-08-23T00:00:00.000Z","10972300.03104822"
"2019-08-24T00:00:00.000Z","7847894.030370313"
"2019-08-25T00:00:00.000Z","13271160.058451742"
"2019-08-26T00:00:00.000Z","26216549.908494018"
"2019-08-27T00:00:00.000Z","68821173.96665686"
"2019-08-28T00:00:00.000Z","9112977.555624792"
"2019-08-29T00:00:00.000Z","18307289.351724718"
"2019-08-30T00:00:00.000Z","10700448.09134512"
"2019-08-31T00:00:00.000Z","5984198.946964272"
"2019-09-01T00:00:00.000Z","9677498.751055712"
"2019-09-02T00:00:00.000Z","9260556.806944838"
"2019-09-03T00:00:00.000Z","10539212.651329296"
"2019-09-04T00:00:00.000Z","20216204.499306764"
"2019-09-05T00:00:00.000Z","21013425.727335565"
"2019-09-06T00:00:00.000Z","7969171.944613108"
"2019-09-07T00:00:00.000Z","4861587.493179897"
"2019-09-08T00:00:00.000Z","108957221.30659305"
"2019-09-09T00:00:00.000Z","89503361.30746411"
"2019-09-10T00:00:00.000Z","36531451.76816243"
"2019-09-11T00:00:00.000Z","24959811.750009164"
"2019-09-12T00:00:00.000Z","10336997.511205796"
"2019-09-13T00:00:00.000Z","9047810.973543301"
"2019-09-14T00:00:00.000Z","6197865.819400163"
"2019-09-15T00:00:00.000Z","6303887.686540188"
"2019-09-16T00:00:00.000Z","7814494.765467257"
"2019-09-17T00:00:00.000Z","32168847.932127774"
"2019-09-18T00:00:00.000Z","12934973.66410604"
"2019-09-19T00:00:00.000Z","18391848.05210399"
"2019-09-20T00:00:00.000Z","10605670.588764004"
"2019-09-21T00:00:00.000Z","6212012.164252214"
"2019-09-22T00:00:00.000Z","19478044.586340267"
"2019-09-23T00:00:00.000Z","13159302.941967798"
"2019-09-24T00:00:00.000Z","35065784.53695698"
"2019-09-25T00:00:00.000Z","15183272.996877123"
"2019-09-26T00:00:00.000Z","29630625.56750341"
"2019-09-27T00:00:00.000Z","9958433.47010837"
"2019-09-28T00:00:00.000Z","6633683.47634239"
"2019-09-29T00:00:00.000Z","4595355.60788276"
"2019-09-30T00:00:00.000Z","10439942.376892243"
"2019-10-01T00:00:00.000Z","8127453.334495858"
"2019-10-02T00:00:00.000Z","17665934.382805493"
"2019-10-03T00:00:00.000Z","13200962.226948904"
"2019-10-04T00:00:00.000Z","6906692.986235582"
"2019-10-05T00:00:00.000Z","3520996.5480854763"
"2019-10-06T00:00:00.000Z","19152986.954567358"
"2019-10-07T00:00:00.000Z","6702532.00211503"
"2019-10-08T00:00:00.000Z","36739334.38552186"
"2019-10-09T00:00:00.000Z","40063502.32661243"
"2019-10-10T00:00:00.000Z","17905201.268987987"
"2019-10-11T00:00:00.000Z","16754034.880492726"
"2019-10-12T00:00:00.000Z","7471376.475610212"
"2019-10-13T00:00:00.000Z","4933367.347431514"
"2019-10-14T00:00:00.000Z","508867083.1030514"
"2019-10-15T00:00:00.000Z","9829796.090108525"
"2019-10-16T00:00:00.000Z","94683347.95607503"
"2019-10-17T00:00:00.000Z","7434584.095021944"
"2019-10-18T00:00:00.000Z","30669985.36283414"
"2019-10-19T00:00:00.000Z","10375291.049497796"
"2019-10-20T00:00:00.000Z","12476038.726122925"
"2019-10-21T00:00:00.000Z","27489846.811111484"
"2019-10-22T00:00:00.000Z","5244537.013693006"
"2019-10-23T00:00:00.000Z","40161678.74735021"
"2019-10-24T00:00:00.000Z","45649383.202137545"
"2019-10-25T00:00:00.000Z","27326426.010972433"
"2019-10-26T00:00:00.000Z","8268942.3877900215"
"2019-10-27T00:00:00.000Z","7345874.226019421"
"2019-10-28T00:00:00.000Z","60505178.3609089"
"2019-10-29T00:00:00.000Z","47241705.6975761"
"2019-10-30T00:00:00.000Z","9640807.756481368"
"2019-10-31T00:00:00.000Z","18929643.59195363"
"2019-11-01T00:00:00.000Z","33180733.10939096"
"2019-11-02T00:00:00.000Z","6770590.908301712"
"2019-11-03T00:00:00.000Z","8357203.267203608"
"2019-11-04T00:00:00.000Z","16582259.659680538"
"2019-11-05T00:00:00.000Z","34669371.36780328"
"2019-11-06T00:00:00.000Z","12675476.227363007"
"2019-11-07T00:00:00.000Z","7082011.557946914"
"2019-11-08T00:00:00.000Z","9148610.723246548"
"2019-11-09T00:00:00.000Z","9653809.108208997"
"2019-11-10T00:00:00.000Z","9787247.604102816"
"2019-11-11T00:00:00.000Z","8993880.41919466"
"2019-11-12T00:00:00.000Z","12774912.467240991"
"2019-11-13T00:00:00.000Z","27026140.87405157"
"2019-11-14T00:00:00.000Z","19745486.221012805"
"2019-11-15T00:00:00.000Z","14551065.880608749"
"2019-11-16T00:00:00.000Z","6425481.725324756"
"2019-11-17T00:00:00.000Z","3949956.751055147"
"2019-11-18T00:00:00.000Z","37150510.76448188"
"2019-11-19T00:00:00.000Z","9009527.213093936"
"2019-11-20T00:00:00.000Z","7578316.560220722"
"2019-11-21T00:00:00.000Z","12823237.214491706"
"2019-11-22T00:00:00.000Z","17607659.031277042"
"2019-11-23T00:00:00.000Z","58495559.96935377"
"2019-11-24T00:00:00.000Z","7525836.615568384"
"2019-11-25T00:00:00.000Z","127144808.20363608"
"2019-11-26T00:00:00.000Z","7128679.916932591"
"2019-11-27T00:00:00.000Z","12559633.862654498"
"2019-11-28T00:00:00.000Z","12051421.07388233"
"2019-11-29T00:00:00.000Z","258572547.3042253"
"2019-11-30T00:00:00.000Z","23264606.947218604"
"2019-12-01T00:00:00.000Z","10272878.631649146"
"2019-12-02T00:00:00.000Z","17909759.58500203"
"2019-12-03T00:00:00.000Z","10076408.054324612"
"2019-12-04T00:00:00.000Z","26513297.31653239"
"2019-12-05T00:00:00.000Z","17417239.394868366"
"2019-12-06T00:00:00.000Z","5669766.255478452"
"2019-12-07T00:00:00.000Z","28358299.547054"
"2019-12-08T00:00:00.000Z","6747164.718737332"
"2019-12-09T00:00:00.000Z","7602891.532987249"
"2019-12-10T00:00:00.000Z","10168893.23808213"
"2019-12-11T00:00:00.000Z","10430187.530979685"
"2019-12-12T00:00:00.000Z","16974692.260047153"
"2019-12-13T00:00:00.000Z","10772325.844024012"
"2019-12-14T00:00:00.000Z","4585694.182852068"
"2019-12-15T00:00:00.000Z","6273367.423226908"
"2019-12-16T00:00:00.000Z","26124000.315959856"
"2019-12-17T00:00:00.000Z","13188918.710490668"
"2019-12-18T00:00:00.000Z","12946574.505875176"
"2019-12-19T00:00:00.000Z","26097707.03310889"
"2019-12-20T00:00:00.000Z","14948375.152175853"
"2019-12-21T00:00:00.000Z","14489276.665257547"
"2019-12-22T00:00:00.000Z","6644989.932983119"
"2019-12-23T00:00:00.000Z","9971490.2364427"
"2019-12-24T00:00:00.000Z","9095617.661239464"
"2019-12-25T00:00:00.000Z","4334138.979345078"
"2019-12-26T00:00:00.000Z","12108754.14922635"
"2019-12-27T00:00:00.000Z","14590024.691042"
"2019-12-28T00:00:00.000Z","7275716.277612096"
"2019-12-29T00:00:00.000Z","8854839.518990109"
"2019-12-30T00:00:00.000Z","20051840.71717101"
"2019-12-31T00:00:00.000Z","8664273.910768928"
"2020-01-01T00:00:00.000Z","5323842.103757561"
"2020-01-02T00:00:00.000Z","27394820.998789784"
"2020-01-03T00:00:00.000Z","9386983.446307644"
"2020-01-04T00:00:00.000Z","5083361.654628219"
"2020-01-05T00:00:00.000Z","18082796.130828604"
"2020-01-06T00:00:00.000Z","12836940.631417219"
"2020-01-07T00:00:00.000Z","21386761.167803515"
"2020-01-08T00:00:00.000Z","46201226.24553129"
"2020-01-09T00:00:00.000Z","35960831.54648047"
"2020-01-10T00:00:00.000Z","10585360.33160383"
"2020-01-11T00:00:00.000Z","11244854.251697725"
"2020-01-12T00:00:00.000Z","7408010.687641534"
"2020-01-13T00:00:00.000Z","14910663.72436278"
"2020-01-14T00:00:00.000Z","29128883.753041405"
"2020-01-15T00:00:00.000Z","22600399.712745894"
"2020-01-16T00:00:00.000Z","24345184.845493194"
"2020-01-17T00:00:00.000Z","9360564.014538456"
"2020-01-18T00:00:00.000Z","9666100.572566366"
"2020-01-19T00:00:00.000Z","23277380.678620186"
"2020-01-20T00:00:00.000Z","9699177.248778202"
"2020-01-21T00:00:00.000Z","22128664.165982723"
"2020-01-22T00:00:00.000Z","6644647.936196845"
"2020-01-23T00:00:00.000Z","8194164.916024197"
"2020-01-24T00:00:00.000Z","8132434.497125988"
"2020-01-25T00:00:00.000Z","2995771.9937376655"
"2020-01-26T00:00:00.000Z","10807333.512493037"
"2020-01-27T00:00:00.000Z","11729076.295281898"
"2020-01-28T00:00:00.000Z","17871242.579472024"
"2020-01-29T00:00:00.000Z","21316971.76962922"
"2020-01-30T00:00:00.000Z","39224958.26592595"
"2020-01-31T00:00:00.000Z","77202600.07255067"
"2020-02-01T00:00:00.000Z","10856624.454977259"
"2020-02-02T00:00:00.000Z","16377958.603978513"
"2020-02-03T00:00:00.000Z","25025552.93926456"
"2020-02-04T00:00:00.000Z","40282785.65880879"
"2020-02-05T00:00:00.000Z","24553847.890341308"
"2020-02-06T00:00:00.000Z","39455740.06962711"
"2020-02-07T00:00:00.000Z","125577345.08157074"
"2020-02-08T00:00:00.000Z","14702382.047476048"
"2020-02-09T00:00:00.000Z","36271521.40906863"
"2020-02-10T00:00:00.000Z","11522173.723787593"
"2020-02-11T00:00:00.000Z","16626406.078741224"
"2020-02-12T00:00:00.000Z","20961448.075619597"
"2020-02-13T00:00:00.000Z","36784239.71792267"
"2020-02-14T00:00:00.000Z","23205695.639514122"
"2020-02-15T00:00:00.000Z","17864521.11902943"
"2020-02-16T00:00:00.000Z","12584459.536584971"
"2020-02-17T00:00:00.000Z","22705763.7099215"
"2020-02-18T00:00:00.000Z","26991213.01165211"
"2020-02-19T00:00:00.000Z","15012234.33166836"
"2020-02-20T00:00:00.000Z","45813228.77377219"
"2020-02-21T00:00:00.000Z","22261378.995646104"
"2020-02-22T00:00:00.000Z","21919054.827389974"
"2020-02-23T00:00:00.000Z","10609254.52755732"
"2020-02-24T00:00:00.000Z","16782748.245631814"
"2020-02-25T00:00:00.000Z","13300346.02261013"
"2020-02-26T00:00:00.000Z","315273579.9822784"
"2020-02-27T00:00:00.000Z","25899235.735960923"
"2020-02-28T00:00:00.000Z","27422080.832437076"
"2020-02-29T00:00:00.000Z","8364837.354300535"
"2020-03-01T00:00:00.000Z","8157764.763191764"
"2020-03-02T00:00:00.000Z","24008616.986794546"
"2020-03-03T00:00:00.000Z","14333536.04448301"
"2020-03-04T00:00:00.000Z","14260191.025525322"
"2020-03-05T00:00:00.000Z","13149776.202744445"
"2020-03-06T00:00:00.000Z","25159797.87856015"
"2020-03-07T00:00:00.000Z","6236778.512306646"
"2020-03-08T00:00:00.000Z","12885783.415781656"
"2020-03-09T00:00:00.000Z","17881882.16767142"
"2020-03-10T00:00:00.000Z","181534330.0775727"
"2020-03-11T00:00:00.000Z","17214751.422313444"
"2020-03-12T00:00:00.000Z","236930198.77767867"
"2020-03-13T00:00:00.000Z","203370276.52390078"
"2020-03-14T00:00:00.000Z","16540448.777566843"
"2020-03-15T00:00:00.000Z","23224535.93573927"
"2020-03-16T00:00:00.000Z","28724085.363555577"
"2020-03-17T00:00:00.000Z","14283898.745022306"
"2020-03-18T00:00:00.000Z","17752369.544194024"
"2020-03-19T00:00:00.000Z","42810310.86366172"
"2020-03-20T00:00:00.000Z","16473085.265946053"
"2020-03-21T00:00:00.000Z","16712741.451735206"
"2020-03-22T00:00:00.000Z","13488409.685601182"
"2020-03-23T00:00:00.000Z","9798179.824248368"
"2020-03-24T00:00:00.000Z","18867769.482816964"
"2020-03-25T00:00:00.000Z","18705266.530359372"
"2020-03-26T00:00:00.000Z","10400836.060024893"
"2020-03-27T00:00:00.000Z","21974562.958767626"
"2020-03-28T00:00:00.000Z","9578331.40464183"
"2020-03-29T00:00:00.000Z","12284481.385246443"
"2020-03-30T00:00:00.000Z","8473139.852645472"
"2020-03-31T00:00:00.000Z","20257452.321818113"
"2020-04-01T00:00:00.000Z","11144006.145595985"
"2020-04-02T00:00:00.000Z","13865240.511025246"
"2020-04-03T00:00:00.000Z","18277912.711668946"
"2020-04-04T00:00:00.000Z","8619118.16645819"
"2020-04-05T00:00:00.000Z","9097706.885763552"
"2020-04-06T00:00:00.000Z","9248113.354033805"
"2020-04-07T00:00:00.000Z","32569308.250392698"
"2020-04-08T00:00:00.000Z","8745319.933680275"
"2020-04-09T00:00:00.000Z","23335818.585664853"
"2020-04-10T00:00:00.000Z","12038566.096991949"
"2020-04-11T00:00:00.000Z","6514771.74665383"
"2020-04-12T00:00:00.000Z","10259672.66834529"
"2020-04-13T00:00:00.000Z","9023527.258780843"
"2020-04-14T00:00:00.000Z","10931358.210427312"
"2020-04-15T00:00:00.000Z","12867221.189954478"
"2020-04-16T00:00:00.000Z","115544448.74073298"
"2020-04-17T00:00:00.000Z","10414729.823243788"
"2020-04-18T00:00:00.000Z","11144074.516110212"
"2020-04-19T00:00:00.000Z","7123600.5058891"
"2020-04-20T00:00:00.000Z","15383565.046583565"
"2020-04-21T00:00:00.000Z","20619296.63050082"
"2020-04-22T00:00:00.000Z","31593689.494581774"
"2020-04-23T00:00:00.000Z","38981502.66743017"
"2020-04-24T00:00:00.000Z","15751579.279148735"
"2020-04-25T00:00:00.000Z","17216549.832934674"
"2020-04-26T00:00:00.000Z","9134701.700306404"
"2020-04-27T00:00:00.000Z","24577933.91130267"
"2020-04-28T00:00:00.000Z","8173248.17403754"
"2020-04-29T00:00:00.000Z","19059409.03970557"
"2020-04-30T00:00:00.000Z","30470244.887429077"
"2020-05-01T00:00:00.000Z","9025908.33639585"
"2020-05-02T00:00:00.000Z","7246574.864800921"
"2020-05-03T00:00:00.000Z","11362793.375995148"
"2020-05-04T00:00:00.000Z","20942662.147106238"
"2020-05-05T00:00:00.000Z","17429340.489982605"
"2020-05-06T00:00:00.000Z","16663347.332072722"
"2020-05-07T00:00:00.000Z","32226774.936077427"
"2020-05-08T00:00:00.000Z","27256985.19279451"
"2020-05-09T00:00:00.000Z","12583628.241240213"
"2020-05-10T00:00:00.000Z","20431285.64642943"
"2020-05-11T00:00:00.000Z","45203349.53447424"
"2020-05-12T00:00:00.000Z","38652874.19728199"
"2020-05-13T00:00:00.000Z","17110015.64111321"
"2020-05-14T00:00:00.000Z","10437135.504339194"
"2020-05-15T00:00:00.000Z","35788847.67754773"
"2020-05-16T00:00:00.000Z","15722603.309776891"
"2020-05-17T00:00:00.000Z","20499150.974536005"
"2020-05-18T00:00:00.000Z","112240042.86164956"
"2020-05-19T00:00:00.000Z","12001273.395875594"
"2020-05-20T00:00:00.000Z","16248489.154980838"
"2020-05-21T00:00:00.000Z","16559517.511499478"
"2020-05-22T00:00:00.000Z","14065706.441999596"
"2020-05-23T00:00:00.000Z","6151692.409688666"
"2020-05-24T00:00:00.000Z","11707216.803866606"
"2020-05-25T00:00:00.000Z","14678664.729868025"
"2020-05-26T00:00:00.000Z","13939306.844867328"
"2020-05-27T00:00:00.000Z","10485031.228712624"
"2020-05-28T00:00:00.000Z","10460891.617963787"
"2020-05-29T00:00:00.000Z","8560012.448427405"
"2020-05-30T00:00:00.000Z","15549802.109939128"
"2020-05-31T00:00:00.000Z","26008337.01404093"
"2020-06-01T00:00:00.000Z","11406549.543353338"
"2020-06-02T00:00:00.000Z","83288976.77040651"
"2020-06-03T00:00:00.000Z","13498490.859362483"
"2020-06-04T00:00:00.000Z","28086173.225123167"
"2020-06-05T00:00:00.000Z","10595637.49221597"
"2020-06-06T00:00:00.000Z","4954668.229091575"
"2020-06-07T00:00:00.000Z","10640508.148460964"
"2020-06-08T00:00:00.000Z","62117702.15038397"
"2020-06-09T00:00:00.000Z","16994910.88430107"
"2020-06-10T00:00:00.000Z","9547316.48347968"
"2020-06-11T00:00:00.000Z","19267900.93404875"
"2020-06-12T00:00:00.000Z","14348647.37435844"
"2020-06-13T00:00:00.000Z","33839583.640002355"
"2020-06-14T00:00:00.000Z","6471896.3078136975"
"2020-06-15T00:00:00.000Z","20887240.0960188"
"2020-06-16T00:00:00.000Z","16721473.223956153"
"2020-06-17T00:00:00.000Z","11852331.450922847"
"2020-06-18T00:00:00.000Z","10704231.017761061"
"2020-06-19T00:00:00.000Z","16259702.665781826"
"2020-06-20T00:00:00.000Z","10713295.473674806"
"2020-06-21T00:00:00.000Z","14237623.703490697"
"2020-06-22T00:00:00.000Z","9642752.747433642"
"2020-06-23T00:00:00.000Z","14956529.778943004"
"2020-06-24T00:00:00.000Z","19770531.956116352"
"2020-06-25T00:00:00.000Z","15070167.362197792"
"2020-06-26T00:00:00.000Z","25018467.473525785"
"2020-06-27T00:00:00.000Z","15867337.978781192"
"2020-06-28T00:00:00.000Z","10207655.156661062"
"2020-06-29T00:00:00.000Z","13946760.9369831"
"2020-06-30T00:00:00.000Z","32305846.572488695"
"2020-07-01T00:00:00.000Z","8294800.703747352"
"2020-07-02T00:00:00.000Z","125503259.21835533"
"2020-07-03T00:00:00.000Z","13400086.248837462"
"2020-07-04T00:00:00.000Z","5834531.232628859"
"2020-07-05T00:00:00.000Z","8754780.305898577"
"2020-07-06T00:00:00.000Z","49960809.97695838"
"2020-07-07T00:00:00.000Z","29561114.633253563"
"2020-07-08T00:00:00.000Z","35969936.65891886"
"2020-07-09T00:00:00.000Z","14243074.36652521"
"2020-07-10T00:00:00.000Z","12452243.427810125"
"2020-07-11T00:00:00.000Z","8225158.829490027"
"2020-07-12T00:00:00.000Z","10589835.437451344"
"2020-07-13T00:00:00.000Z","42847446.06520435"
"2020-07-14T00:00:00.000Z","23049329.327953186"
"2020-07-15T00:00:00.000Z","25341056.449126057"
"2020-07-16T00:00:00.000Z","23241813.516737036"
"2020-07-17T00:00:00.000Z","17269062.16438953"
"2020-07-18T00:00:00.000Z","8416232.2694494"
"2020-07-19T00:00:00.000Z","12052491.606426919"
"2020-07-20T00:00:00.000Z","44173201.54715831"
"2020-07-21T00:00:00.000Z","339757079.3576112"
"2020-07-22T00:00:00.000Z","14293780.680999018"
"2020-07-23T00:00:00.000Z","14156599.606217505"
"2020-07-24T00:00:00.000Z","9591263.56937265"
"2020-07-25T00:00:00.000Z","21448162.629341934"
"2020-07-26T00:00:00.000Z","23424302.68985221"
"2020-07-27T00:00:00.000Z","55039368.02968265"
"2020-07-28T00:00:00.000Z","229007323.25021243"
"2020-07-29T00:00:00.000Z","20746972.933554135"
"2020-07-30T00:00:00.000Z","46521759.571409255"
"2020-07-31T00:00:00.000Z","20862389.03952867"
"2020-08-01T00:00:00.000Z","20268725.84237207"
"2020-08-02T00:00:00.000Z","19374845.484551366"
"2020-08-03T00:00:00.000Z","19934425.280248415"
"2020-08-04T00:00:00.000Z","16035798.515341762"
"2020-08-05T00:00:00.000Z","12625403.64614229"
"2020-08-06T00:00:00.000Z","17443746.331616804"
"2020-08-07T00:00:00.000Z","11956365.040094547"
"2020-08-08T00:00:00.000Z","11042560.395077156"
"2020-08-09T00:00:00.000Z","18236276.983995773"
"2020-08-10T00:00:00.000Z","18050247.581788704"
"2020-08-11T00:00:00.000Z","20156292.163514663"
"2020-08-12T00:00:00.000Z","19967818.44573132"
"2020-08-13T00:00:00.000Z","19425154.592082787"
"2020-08-14T00:00:00.000Z","60931223.68478146"
"2020-08-15T00:00:00.000Z","19847673.326846924"
"2020-08-16T00:00:00.000Z","31250374.474802315"
"2020-08-17T00:00:00.000Z","86761929.39183"
"2020-08-18T00:00:00.000Z","60427972.86655635"
"2020-08-19T00:00:00.000Z","17255145.670664817"
"2020-08-20T00:00:00.000Z","304389691.9333492"
"2020-08-21T00:00:00.000Z","19113551.211487815"
"2020-08-22T00:00:00.000Z","16557934.79570513"
"2020-08-23T00:00:00.000Z","35991696.399459854"
"2020-08-24T00:00:00.000Z","17567210.177388925"
"2020-08-25T00:00:00.000Z","21009011.20654586"
"2020-08-26T00:00:00.000Z","91138569.93714279"
"2020-08-27T00:00:00.000Z","23304303.366242733"
"2020-08-28T00:00:00.000Z","14818403.055147285"
"2020-08-29T00:00:00.000Z","19234871.4693251"
"2020-08-30T00:00:00.000Z","20961671.5673019"
