Date,Price,lagprice,lite_return,Age Consumed,Dev. Activity (Litecoin),Marketcap (LTC),Social Volume,Volume
2020-05-02T00:00:00.000Z,49.45804612,47.79170327,0.03486678096794267,7246574.864800922,3.57,3197119850.0,476.0,4453777871.0
2020-05-03T00:00:00.000Z,48.26715747,49.45804612,-0.024078764597989702,11362793.375995148,3.71,3120493727.0,340.0,4667453994.0
2020-05-04T00:00:00.000Z,47.47349286,48.26715747,-0.016443160351700743,20942662.14710624,4.0,3069527725.0,790.0,4488284400.0
2020-05-05T00:00:00.000Z,46.78725938,47.47349286,-0.014455087221488225,17429340.489982605,4.0,3025540504.0,492.0,4187625277.0
2020-05-06T00:00:00.000Z,45.94286637,46.78725938,-0.01804749885309492,16663347.332072722,3.29,2971266131.0,675.0,4575858023.0
2020-05-07T00:00:00.000Z,47.33011499,45.94286637,0.030195082057523814,32226774.93607743,2.86,3061336365.0,806.0,5080727910.0
2020-05-08T00:00:00.000Z,47.88221848,47.33011499,0.011664951376447108,27256985.19279451,2.14,3097356144.0,641.0,4780707207.0
2020-05-09T00:00:00.000Z,47.260595126300004,47.88221848,-0.012982342369112285,12583628.241240213,0.57,3057501433.0,500.0,4741516484.0
2020-05-10T00:00:00.000Z,42.36762756,47.260595126300004,-0.10353165365827394,20431285.64642943,0.29,2741254063.0,831.0,5783062532.0
2020-05-11T00:00:00.000Z,41.69996396,42.36762756,-0.015758814888902514,45203349.53447424,0.0,2698347048.0,380.0,5121746343.0
2020-05-12T00:00:00.000Z,42.11187972,41.69996396,0.009878084316694442,38652874.19728199,0.0,2725296857.0,255.0,4734936547.0
2020-05-13T00:00:00.000Z,43.13455948,42.11187972,0.024284828100758136,17110015.64111321,0.0,2791779469.0,258.0,4565388581.0
2020-05-14T00:00:00.000Z,43.94533535,43.13455948,0.0187964332955789,10437135.504339194,0.0,2844597190.0,274.0,5023559798.0
2020-05-15T00:00:00.000Z,42.83398136,43.94533535,-0.025289464311711026,35788847.67754773,0.0,2772979035.0,466.0,4340414828.0
2020-05-16T00:00:00.000Z,43.21289662,42.83398136,0.008846136828033568,15722603.309776893,0.0,2797840306.0,894.0,3879155974.0
2020-05-17T00:00:00.000Z,43.64083543,43.21289662,0.009903034590880442,20499150.974536005,0.0,2825893814.0,511.0,3901110454.0
2020-05-18T00:00:00.000Z,45.20107397,43.64083543,0.03575180274682473,112240042.86164956,0.0,2927235935.0,656.0,4473025831.0
2020-05-19T00:00:00.000Z,45.3836115,45.20107397,0.004038344976518654,12001273.395875596,0.0,2939336800.0,858.0,3612370257.0
2020-05-20T00:00:00.000Z,44.17212611,45.3836115,-0.026694336346502524,16248489.154980838,0.0,2861150335.0,458.0,3448255432.0
2020-05-21T00:00:00.000Z,42.74270168,44.17212611,-0.032360326655782014,16559517.511499478,0.0,2768884214.0,636.0,3143718509.0
2020-05-22T00:00:00.000Z,44.20758096,42.74270168,0.034272032941835284,14065706.441999596,0.0,2864136481.0,769.0,2908274408.0
2020-05-23T00:00:00.000Z,44.0331176,44.20758096,-0.00394645796515886,6151692.409688666,0.0,2853191056.0,241.0,2576920703.0
2020-05-24T00:00:00.000Z,42.44889275,44.0331176,-0.035978030544900716,11707216.803866604,0.0,2750870493.0,234.0,2656112321.0
2020-05-25T00:00:00.000Z,42.94612981,42.44889275,0.011713781627437228,14678664.729868025,0.0,2783422664.0,181.0,2701310002.0
2020-05-26T00:00:00.000Z,42.43205739,42.94612981,-0.011970168727061952,13939306.844867328,0.0,2750446203.0,249.0,2475471673.0
2020-05-27T00:00:00.000Z,43.86143258,42.43205739,0.03368620985926702,10485031.228712624,0.0,2843324947.0,196.0,2757608482.0
2020-05-28T00:00:00.000Z,44.75869919,43.86143258,0.020456846874835996,10460891.617963787,0.0,2901856312.0,246.0,2743046058.0
2020-05-29T00:00:00.000Z,44.65246514,44.75869919,-0.0023734838572730364,8560012.448427405,0.29,2895315418.0,272.0,2632197768.0
2020-05-30T00:00:00.000Z,47.53863087,44.65246514,0.06463620140457943,15549802.109939128,0.71,3082829598.0,245.0,2852777896.0
2020-05-31T00:00:00.000Z,45.5742285993,47.53863087,-0.04132223067323687,26008337.01404093,0.71,2955783148.0,190.0,2637731569.0
2020-06-01T00:00:00.000Z,48.12523141,45.5742285993,0.0559746788723305,11406549.543353338,1.29,3121604529.0,217.0,3035652544.0
2020-06-02T00:00:00.000Z,45.92351688,48.12523141,-0.04574969232340148,83288976.77040651,1.29,2979119286.0,276.0,3060955005.0
2020-06-03T00:00:00.000Z,47.17289444,45.92351688,0.02720561587791007,13498490.859362485,1.29,3060501220.0,191.0,2691495449.0
2020-06-04T00:00:00.000Z,47.63759500000001,47.17289444,0.009851007989154972,28086173.22512317,1.29,3090975369.0,184.0,2697436350.0
2020-06-05T00:00:00.000Z,47.05314611,47.63759500000001,-0.012268648112903357,10595637.49221597,1.0,3053335010.0,145.0,2551367878.0
2020-06-06T00:00:00.000Z,46.73195764,47.05314611,-0.006826078520852444,4954668.229091575,0.71,3032854879.0,145.0,2160092222.0
2020-06-07T00:00:00.000Z,46.66800204,46.73195764,-0.0013685623977639106,10640508.148460964,1.14,3029051321.0,105.0,2385218875.0
2020-06-08T00:00:00.000Z,46.471441879,46.66800204,-0.0042118829263683814,62117702.15038397,0.71,3016629648.0,142.0,2359581648.0
2020-06-09T00:00:00.000Z,46.06941413,46.471441879,-0.00865107112550495,16994910.88430107,1.29,2990871181.0,147.0,2141209283.0
2020-06-10T00:00:00.000Z,46.67997596,46.06941413,0.013253084319177596,9547316.48347968,1.57,3030821037.0,159.0,2146762421.0
2020-06-11T00:00:00.000Z,43.5007242977,46.67997596,-0.06810739716370663,19267900.93404875,1.71,2824578728.0,159.0,2554629198.0
2020-06-12T00:00:00.000Z,44.82805407,43.5007242977,0.03051282004447398,14348647.37435844,1.86,2911065499.0,180.0,2260548556.0
2020-06-13T00:00:00.000Z,45.0945597,44.82805407,0.005945063543999546,33839583.640002355,2.0,2928688758.0,141.0,1739835590.0
2020-06-14T00:00:00.000Z,44.08452628,45.0945597,-0.022398121341453064,6471896.3078136975,1.57,2863412897.0,149.0,1782403292.0
2020-06-15T00:00:00.000Z,43.91429476,44.08452628,-0.0038614800784925545,20887240.096018802,1.43,2852680851.0,210.0,2090717318.0
2020-06-16T00:00:00.000Z,43.87725723,43.91429476,-0.000843404868560827,16721473.223956153,0.86,2850591900.0,185.0,1841455099.0
2020-06-17T00:00:00.000Z,44.03235715,43.87725723,0.0035348590543612915,11852331.450922847,0.57,2860963357.0,188.0,1996899442.0
2020-06-18T00:00:00.000Z,43.56013067,44.03235715,-0.010724533287902878,10704231.01776106,0.57,2830626074.0,142.0,1576467272.0
2020-06-19T00:00:00.000Z,42.67983406,43.56013067,-0.020208768809003252,16259702.665781826,0.43,2767724113.0,151.0,1712639222.0
2020-06-20T00:00:00.000Z,43.3468149,42.67983406,0.015627540609983358,10713295.473674806,0.43,2811334445.0,131.0,1500492583.0
2020-06-21T00:00:00.000Z,43.08744304,43.3468149,-0.005983642871993386,14237623.703490695,0.43,2794826424.0,145.0,1362753187.0
2020-06-22T00:00:00.000Z,44.188004,43.08744304,0.02554249875023456,9642752.747433642,0.43,2866546342.0,162.0,1659721584.0
2020-06-23T00:00:00.000Z,44.17927958,44.188004,-0.00019743865325983192,14956529.778943004,0.43,2866313928.0,150.0,1365925951.0
2020-06-24T00:00:00.000Z,42.84382675,44.17927958,-0.030228035465851327,19770531.956116352,0.43,2779946161.0,151.0,1493695398.0
2020-06-25T00:00:00.000Z,42.5643029462,42.84382675,-0.006524249232708806,15070167.362197792,0.29,2762084171.0,127.0,1310383546.0
2020-06-26T00:00:00.000Z,43.32078456,42.5643029462,0.017772677136429754,25018467.473525785,0.43,2811467299.0,185.0,1714646169.0
2020-06-27T00:00:00.000Z,41.55555971,43.32078456,-0.0407477581010828,15867337.978781192,0.14,2697200834.0,175.0,1453347400.0
2020-06-28T00:00:00.000Z,41.40826848,41.55555971,-0.0035444410092870453,10207655.156661062,0.14,2687972549.0,112.0,1337385786.0
2020-06-29T00:00:00.000Z,41.85103372,41.40826848,0.010692677000340005,13946760.9369831,0.14,2717052119.0,144.0,1668680719.0
2020-06-30T00:00:00.000Z,41.46779203,41.85103372,-0.009157281336562371,32305846.57248869,0.14,2692495275.0,110.0,1390313389.0
2020-07-01T00:00:00.000Z,41.69924516,41.46779203,0.005581515645505143,8294800.703747353,0.14,2707814853.0,196.0,1220528740.0
2020-07-02T00:00:00.000Z,41.4718551843,41.69924516,-0.00545309572937122,125503259.21835531,0.14,2693358881.0,163.0,1338754444.0
2020-07-03T00:00:00.000Z,41.1807535777,41.4718551843,-0.007019256922709279,13400086.248837462,0.0,2674746916.0,142.0,1122380451.0
2020-07-04T00:00:00.000Z,42.06653368,41.1807535777,0.021509565157148063,5834531.232628859,0.0,2732595058.0,157.0,1173145659.0
2020-07-05T00:00:00.000Z,41.59807417,42.06653368,-0.011136156678930871,8754780.305898577,0.0,2702477997.0,131.0,1170070065.0
2020-07-06T00:00:00.000Z,43.96349344,41.59807417,0.056863672590543014,49960809.97695838,0.0,2856450323.0,212.0,1743603778.0
2020-07-07T00:00:00.000Z,43.3182468,43.96349344,-0.014676873685677772,29561114.633253563,0.0,2814829248.0,320.0,1360983976.0
2020-07-08T00:00:00.000Z,45.2007465,43.3182468,0.0434574305070907,35969936.65891886,0.0,2937468640.0,360.0,2161892498.0
2020-07-09T00:00:00.000Z,44.5374555,45.2007465,-0.014674337292194962,14243074.36652521,0.0,2894664419.0,248.0,1985305536.0
2020-07-10T00:00:00.000Z,44.2461161,44.5374555,-0.006541446895186868,12452243.427810125,0.0,2876028160.0,173.0,1840301462.0
2020-07-11T00:00:00.000Z,44.67707832,44.2461161,0.00974011411591441,8225158.829490027,0.0,2904378314.0,157.0,1764984238.0
2020-07-12T00:00:00.000Z,44.6361016,44.67707832,-0.0009171754631424204,10589835.437451344,0.0,2902091664.0,182.0,1598865182.0
2020-07-13T00:00:00.000Z,43.91979575,44.6361016,-0.01604767944161156,42847446.06520435,0.0,2855849775.0,238.0,1724704950.0
2020-07-14T00:00:00.000Z,43.80286462,43.91979575,-0.002662378729299932,23049329.327953186,0.0,2848566183.0,239.0,1882872130.0
2020-07-15T00:00:00.000Z,43.2789555,43.80286462,-0.011960613182380469,25341056.449126054,0.0,2814802324.0,239.0,1809900342.0
2020-07-16T00:00:00.000Z,42.03543724,43.2789555,-0.02873263103588537,23241813.51673704,0.0,2734230404.0,215.0,1543731673.0
2020-07-17T00:00:00.000Z,41.91281565,42.03543724,-0.002917100381278237,17269062.16438953,0.0,2726545150.0,182.0,1336746650.0
2020-07-18T00:00:00.000Z,42.42586604,41.91281565,0.012240895345335828,8416232.2694494,0.0,2760226500.0,160.0,1141296421.0
2020-07-19T00:00:00.000Z,42.55272856,42.42586604,0.002990216390170735,12052491.60642692,0.0,2768772725.0,156.0,1140767149.0
2020-07-20T00:00:00.000Z,41.97580954,42.55272856,-0.01355774446253273,44173201.54715831,0.0,2731558150.0,174.0,1152077279.0
2020-07-21T00:00:00.000Z,43.61614844,41.97580954,0.03907819570309598,339757079.3576112,0.0,2838623093.0,248.0,1384220462.0
2020-07-22T00:00:00.000Z,44.93611621,43.61614844,0.030263281312328506,14293780.680999018,0.0,2924848189.0,279.0,1383704376.0
2020-07-23T00:00:00.000Z,44.85007694,44.93611621,-0.0019147019648496802,14156599.606217505,0.0,2919572018.0,291.0,1775727714.0
2020-07-24T00:00:00.000Z,44.18254056,44.85007694,-0.014883728759106143,9591263.56937265,0.0,2876436566.0,259.0,1620747746.0
2020-07-25T00:00:00.000Z,48.80476604,44.18254056,0.10461656168737067,21448162.629341934,0.0,3177555508.0,670.0,2433671618.0
2020-07-26T00:00:00.000Z,47.97871897,48.80476604,-0.0169255410285744,23424302.68985221,0.0,3124123307.0,320.0,2587129920.0
2020-07-27T00:00:00.000Z,52.95002692,47.97871897,0.10361485376690532,55039368.02968265,0.0,3448224688.0,833.0,3397559596.0
2020-07-28T00:00:00.000Z,55.57520501,52.95002692,0.04957840897732255,229007323.25021243,0.0,3619587263.0,681.0,3293197775.0
2020-07-29T00:00:00.000Z,55.17200391,55.57520501,-0.007255053758730109,20746972.93355413,0.0,3593728339.0,340.0,2572759911.0
2020-07-30T00:00:00.000Z,56.64311208,55.17200391,0.026664033671855814,46521759.57140926,0.0,3689985568.0,419.0,3015740898.0
2020-07-31T00:00:00.000Z,57.99813709,56.64311208,0.023922149759113283,20862389.03952867,0.0,3778669742.0,336.0,2461431454.0
2020-08-01T00:00:00.000Z,61.29322579,57.99813709,0.056813698944963825,20268725.84237207,0.0,3993808114.0,380.0,3124975567.0
2020-08-02T00:00:00.000Z,56.64144374,61.29322579,-0.07589390165134595,19374845.484551366,0.0,3691130076.0,366.0,3499183526.0
2020-08-03T00:00:00.000Z,58.46890283,56.64144374,0.032263638942336005,19934425.28024841,0.14,3810634494.0,207.0,2250487587.0
2020-08-04T00:00:00.000Z,57.53305400000001,58.46890283,-0.01600592425551404,16035798.515341762,0.14,3749523928.0,205.0,2088598738.0
2020-08-05T00:00:00.000Z,59.01070626,57.53305400000001,0.02568353593744549,12625403.64614229,0.57,3846220333.0,297.0,2144590019.0
2020-08-06T00:00:00.000Z,59.1483009616,59.01070626,0.00233169047314502,17443746.331616804,0.57,3855561162.0,312.0,2240743679.0
2020-08-07T00:00:00.000Z,57.24553207,59.1483009616,-0.032169459826670334,11956365.040094547,0.57,3731890489.0,174.0,2756992175.0
2020-08-08T00:00:00.000Z,58.12920588,57.24553207,0.015436555099521809,11042560.395077156,0.57,3789893301.0,227.0,1726820323.0
2020-08-09T00:00:00.000Z,57.13903008,58.12920588,-0.01703405000997414,18236276.983995773,0.57,3725788182.0,248.0,1601010110.0
2020-08-10T00:00:00.000Z,58.28884584,57.13903008,0.020123123518025296,18050247.581788704,0.43,3801224617.0,277.0,2247183310.0
2020-08-11T00:00:00.000Z,54.38684316,58.28884584,-0.06694252774726071,20156292.163514666,0.71,3547154657.0,270.0,2754950222.0
2020-08-12T00:00:00.000Z,54.96858456,54.38684316,0.010696362689935514,19967818.44573132,0.29,3585464599.0,322.0,2450391467.0
2020-08-13T00:00:00.000Z,57.74131641,54.96858456,0.05044211838806728,19425154.592082787,0.29,3766743819.0,353.0,2843622469.0
2020-08-14T00:00:00.000Z,56.75312254,57.74131641,-0.017114155537833596,60931223.68478146,0.29,3702706247.0,308.0,2476128674.0
2020-08-15T00:00:00.000Z,59.92780968,56.75312254,0.055938545720765606,19847673.326846924,0.29,3910281206.0,389.0,3063536363.0
2020-08-16T00:00:00.000Z,63.82654319,59.92780968,0.06505716679482018,31250374.474802315,0.57,4165123797.0,510.0,3595771595.0
2020-08-17T00:00:00.000Z,67.02804135,63.82654319,0.05015935377339355,86761929.39183001,0.57,4374438900.0,621.0,3997651594.0
2020-08-18T00:00:00.000Z,65.52753496,67.02804135,-0.0223862484980698,60427972.86655635,0.29,4276903970.0,509.0,3627257060.0
2020-08-19T00:00:00.000Z,62.0046272,65.52753496,-0.05376225066531933,17255145.670664813,0.29,4047380317.0,358.0,3345972244.0
2020-08-20T00:00:00.000Z,62.90597184560001,62.0046272,0.014536731955385506,304389691.9333492,0.86,4106679932.0,332.0,2797593636.0
2020-08-21T00:00:00.000Z,59.3630572454,62.90597184560001,-0.056320799063337534,19113551.21148781,0.86,3875815850.0,275.0,2909731719.0
2020-08-22T00:00:00.000Z,60.31115811,59.3630572454,0.015971227032338674,16557934.79570513,0.86,3937965763.0,222.0,2317942996.0
2020-08-23T00:00:00.000Z,60.62325901,60.31115811,0.005174845083073422,35991696.39945985,0.57,3958807136.0,245.0,2315616100.0
2020-08-24T00:00:00.000Z,62.19942538,60.62325901,0.025999367169290737,17567210.177388925,0.57,4062179119.0,271.0,2490426542.0
2020-08-25T00:00:00.000Z,58.58066532,62.19942538,-0.05817995966830264,21009011.20654586,0.57,3826259089.0,210.0,2625416624.0
2020-08-26T00:00:00.000Z,58.35817448,58.58066532,-0.003798025146772077,91138569.9371428,0.57,3812133909.0,249.0,2067102732.0
2020-08-27T00:00:00.000Z,56.0410168,58.35817448,-0.03970579444348665,23304303.36624273,0.0,3661200919.0,179.0,2212235187.0
2020-08-28T00:00:00.000Z,57.35440311,56.0410168,0.023436161315331556,14818403.055147285,0.0,3747428403.0,151.0,2206041301.0
2020-08-29T00:00:00.000Z,57.29173262,57.35440311,-0.001092688383136102,19234871.4693251,0.0,3743728945.0,154.0,2006047086.0
2020-08-30T00:00:00.000Z,62.72533993,57.29173262,0.09484103659492364,20961671.5673019,0.0,4099231860.0,290.0,2759602454.0
2020-08-31T00:00:00.000Z,61.11379813,62.72533993,-0.02569203772826804,23263000.324654777,0.0,3994085080.0,242.0,2561891272.0
2020-09-01T00:00:00.000Z,62.88279052,61.11379813,0.02894587546722325,26300873.652192764,0.0,4110169776.0,348.0,2717986649.0
2020-09-02T00:00:00.000Z,58.09964767,62.88279052,-0.0760644177913623,19483752.053260736,0.0,3797966400.0,246.0,2790169260.0
2020-09-03T00:00:00.000Z,47.77411236,58.09964767,-0.17772113470718412,180343552.8262908,0.29,3123351779.0,235.0,2765272845.0
2020-09-04T00:00:00.000Z,50.61197823,47.77411236,0.05940174981411212,55743424.73900307,0.57,3309267726.0,269.0,2851271830.0
2020-09-05T00:00:00.000Z,47.58933846,50.61197823,-0.05972182624958815,9903583.481155872,0.57,3111962365.0,238.0,2831766570.0
2020-09-06T00:00:00.000Z,48.05357195,47.58933846,0.00975498935313416,11819591.1005126,0.57,3142675722.0,161.0,2075916067.0
2020-09-07T00:00:00.000Z,48.77010822,48.05357195,0.014911196835597544,294617078.69205385,0.57,3189892800.0,148.0,2235340013.0
2020-09-08T00:00:00.000Z,47.38380177,48.77010822,-0.028425330609200758,12052672.79820056,0.57,3099602851.0,121.0,2314205963.0
2020-09-09T00:00:00.000Z,47.89769852,47.38380177,0.010845409840570518,14451415.174705535,0.57,3133588725.0,134.0,1828181736.0
2020-09-10T00:00:00.000Z,48.71685458,47.89769852,0.01710220084286431,14054443.38994043,0.29,3187527096.0,315.0,2001211524.0
2020-09-11T00:00:00.000Z,49.08975339,48.71685458,0.0076544106390867735,8252448.817551774,0.0,3212303729.0,177.0,1835173089.0
2020-09-12T00:00:00.000Z,50.81715545,49.08975339,0.03518864815385056,9741363.044825677,0.0,3325687817.0,199.0,1588978329.0
2020-09-13T00:00:00.000Z,48.06603626,50.81715545,-0.0541376069879961,12564935.06942635,0.0,3145983705.0,121.0,1785910878.0
2020-09-14T00:00:00.000Z,49.09012439,48.06603626,0.021305857725827018,29020541.258309446,0.0,3213367490.0,149.0,1786276098.0
2020-09-15T00:00:00.000Z,48.39009774,49.09012439,-0.014260030071192859,10752125.799466494,0.0,3167891971.0,157.0,1663112038.0
2020-09-16T00:00:00.000Z,47.9806697434,48.39009774,-0.008460987179646924,45414499.66021861,0.0,3141421344.0,164.0,1677176316.0
2020-09-17T00:00:00.000Z,48.87706842,47.9806697434,0.01868249612591756,25665078.87219005,0.0,3200475070.0,143.0,1701721113.0
2020-09-18T00:00:00.000Z,48.4422617558,48.87706842,-0.008895923553837467,10565600.966034384,0.0,3172333296.0,132.0,1135873393.0
2020-09-19T00:00:00.000Z,48.6768316,48.4422617558,0.00484225623862242,7109124.484953213,0.0,3188069967.0,150.0,961716690.0
2020-09-20T00:00:00.000Z,47.1005298,48.6768316,-0.032382999225446775,14197695.516900688,0.0,3085167468.0,126.0,1033913350.0
2020-09-21T00:00:00.000Z,43.3902205,47.1005298,-0.07877425828870398,18886382.10657126,0.0,2842432912.0,130.0,1923483523.0
2020-09-22T00:00:00.000Z,44.545049,43.3902205,0.026614948868489863,28938512.154086936,0.0,2918394264.0,144.0,1078696494.0
2020-09-23T00:00:00.000Z,43.05768754,44.545049,-0.03339005104697484,15134962.726100648,0.0,2821103400.0,122.0,1676705751.0
2020-09-24T00:00:00.000Z,45.03985641,43.05768754,0.0460351910018063,15151395.47249474,0.0,2951298284.0,133.0,2070966440.0
2020-09-25T00:00:00.000Z,46.08631106,45.03985641,0.023233969497461843,17838399.695924535,0.0,3020217186.0,169.0,1849539132.0
2020-09-26T00:00:00.000Z,46.18892213,46.08631106,0.002226497795981369,9044081.267750217,0.0,3027273265.0,142.0,2123570272.0
2020-09-27T00:00:00.000Z,46.09169507,46.18892213,-0.0021049865534067532,23148835.97493903,0.14,3021254303.0,114.0,2217192656.0
2020-09-28T00:00:00.000Z,45.35554024,46.09169507,-0.01597152868606784,21808526.77186602,0.29,2973353460.0,116.0,1923868466.0
2020-09-29T00:00:00.000Z,45.7965638,45.35554024,0.00972369764898203,17040697.513147205,0.29,3002587743.0,159.0,1790368155.0
2020-09-30T00:00:00.000Z,46.37146092,45.7965638,0.012553280689587365,23217499.10351572,0.29,3040608728.0,203.0,1979505099.0
2020-10-01T00:00:00.000Z,46.31350634,46.37146092,-0.001249789824391701,15404728.87485954,0.29,3037112538.0,180.0,2558851054.0
2020-10-02T00:00:00.000Z,44.92397278,46.31350634,-0.03000277175731549,111733838.64935504,0.29,2946294542.0,102.0,2201641713.0
2020-10-03T00:00:00.000Z,45.58177105,44.92397278,0.014642477708312791,13263939.59667562,0.29,2989719911.0,83.0,1707844978.0
2020-10-04T00:00:00.000Z,46.7301051,45.58177105,0.025192835283656723,15027709.22838184,0.14,3065363622.0,113.0,2034541387.0
2020-10-05T00:00:00.000Z,46.36322602,46.7301051,-0.007851021931470125,19196669.21705157,0.0,3041609178.0,109.0,2349391995.0
2020-10-06T00:00:00.000Z,45.98552988,46.36322602,-0.008146459433971841,11656359.216120316,0.0,3017134337.0,135.0,3013107749.0
2020-10-07T00:00:00.000Z,46.66047943,45.98552988,0.014677433352650125,26910907.75857501,0.14,3061759913.0,124.0,2167187221.0
2020-10-08T00:00:00.000Z,47.2183813,46.66047943,0.011956625324370244,10961463.774721233,0.14,3098565933.0,100.0,2350341454.0
2020-10-09T00:00:00.000Z,47.83295548,47.2183813,0.01301557069682957,12583325.421429448,0.14,3139276406.0,132.0,2250628685.0
2020-10-10T00:00:00.000Z,48.92109624,47.83295548,0.02274876701806498,72698589.87982486,0.14,3211040248.0,177.0,2781995604.0
2020-10-11T00:00:00.000Z,50.72790178,48.92109624,0.03693305503899735,19381964.07334509,0.14,3330028818.0,136.0,2601103257.0
2020-10-12T00:00:00.000Z,50.74381819,50.72790178,0.00031376046399519644,461843679.18254936,0.14,3331555081.0,138.0,2646408249.0
2020-10-13T00:00:00.000Z,49.94064077,50.74381819,-0.015828084063218523,13288555.096310586,0.14,3279211860.0,226.0,2177774803.0
2020-10-14T00:00:00.000Z,49.84649026,49.94064077,-0.0018852483377937768,27086981.82129587,0.0,3273382395.0,176.0,2213563866.0
2020-10-15T00:00:00.000Z,49.4903711,49.84649026,-0.007144317646889,23264398.30270055,0.0,3250355736.0,191.0,2340485565.0
2020-10-16T00:00:00.000Z,47.69287458,49.4903711,-0.036320126118432015,13482050.894479232,0.0,3132624928.0,157.0,2331529601.0
2020-10-17T00:00:00.000Z,47.05392769,47.69287458,-0.01339711425714612,7375134.400263228,0.0,3090962057.0,95.0,2169301016.0
2020-10-18T00:00:00.000Z,47.61954565,47.05392769,0.012020632235557322,7576014.678011659,0.0,3128435828.0,88.0,2636565895.0
2020-10-19T00:00:00.000Z,48.09891537,47.61954565,0.010066658836338584,13324446.407876575,0.0,3160267220.0,141.0,1771107656.0
2020-10-20T00:00:00.000Z,47.05102987,48.09891537,-0.02178605259472402,18396338.100838907,0.0,3091763886.0,194.0,1757468523.0
2020-10-21T00:00:00.000Z,53.04532907,47.05102987,0.12739995737738355,39046821.56871007,0.0,3485819576.0,447.0,3534993796.0
2020-10-22T00:00:00.000Z,54.26727705,53.04532907,0.02303592043679249,29004128.79489721,0.0,3566118639.0,353.0,3814584794.0
2020-10-23T00:00:00.000Z,55.23868781,54.26727705,0.017900488338579813,62305535.79460519,0.0,3630921272.0,209.0,3519541892.0
2020-10-24T00:00:00.000Z,59.095832008467646,55.23868781,0.06982686141522311,17525076.437532607,0.14,3884872256.0,327.0,3891894018.0
2020-10-25T00:00:00.000Z,58.67655438851017,59.095832008467646,-0.0070948763340433155,93679518.22964364,0.14,3857688032.0,274.0,3722679374.0
2020-10-26T00:00:00.000Z,56.75755764453157,58.67655438851017,-0.032704659705689434,78559087.53029084,0.14,3731855689.0,181.0,3703895507.0
2020-10-27T00:00:00.000Z,57.70926615009229,56.75755764453157,0.016767960868246036,42717693.32628963,0.14,3794740044.0,313.0,3441674938.0
2020-10-28T00:00:00.000Z,55.8128025889004,57.70926615009229,-0.03286237527712616,61478748.36387474,0.29,3670319123.0,158.0,3786974221.0
2020-10-29T00:00:00.000Z,54.765664144005264,55.8128025889004,-0.01876161734088204,29518308.080342676,0.29,3601788647.0,138.0,3010987382.0
2020-10-30T00:00:00.000Z,53.834330224777496,54.765664144005264,-0.017005799779563402,13465690.144235468,0.29,3540912845.0,172.0,2567169931.0
2020-10-31T00:00:00.000Z,55.59026116062229,53.834330224777496,0.0326173081101438,189908588.9271752,0.14,3656741432.0,143.0,2657420659.0
2020-11-01T00:00:00.000Z,55.58762310262705,55.59026116062229,-4.7455398484623844e-05,26139528.847258154,0.14,3656933389.0,116.0,2045991010.0
2020-11-02T00:00:00.000Z,53.814461201286285,55.58762310262705,-0.03189850190333044,71593407.91568328,0.14,3540686300.0,136.0,3020803804.0
2020-11-03T00:00:00.000Z,53.81962176,53.814461201286285,9.589538942719069e-05,24082687.994251344,0.14,3541432847.0,223.0,2580300879.0
2020-11-04T00:00:00.000Z,54.49910437,53.81962176,0.012625183674274877,51262347.35337661,0.0,3586579398.0,124.0,3050534139.0
2020-11-05T00:00:00.000Z,58.67849616,54.49910437,0.07668734813742416,73952734.77002901,0.0,3862051532.0,230.0,3250514599.0
2020-11-06T00:00:00.000Z,63.13111235,58.67849616,0.07588156618497771,40063316.05671073,0.0,4155585902.0,203.0,4083503373.0
2020-11-07T00:00:00.000Z,59.14364748,63.13111235,-0.06316164441857809,35212074.51700672,0.0,3893544751.0,150.0,4320946722.0
2020-11-08T00:00:00.000Z,61.05504665,59.14364748,0.03231791158376495,17844488.001230318,0.0,4019845346.0,148.0,2560316021.0
2020-11-09T00:00:00.000Z,59.36388331,61.05504665,-0.02769899349507749,62723077.76202343,0.0,3908932290.0,192.0,2791720300.0
2020-11-10T00:00:00.000Z,58.23734357,59.36388331,-0.01897685389140016,52469243.28806046,0.0,3835152414.0,192.0,2269831643.0
2020-11-11T00:00:00.000Z,59.51502792,58.23734357,0.02193926219289609,31018136.631956946,0.0,3919710178.0,154.0,2580790979.0
2020-11-12T00:00:00.000Z,60.36537784,59.51502792,0.014287986576147426,15514954.387224698,0.0,3976146557.0,234.0,2506731801.0
2020-11-13T00:00:00.000Z,65.45720007,60.36537784,0.08435004322338553,76637460.3335609,0.0,4311996164.0,459.0,4324936978.0
2020-11-14T00:00:00.000Z,63.77414998,65.45720007,-0.025712222462924574,19890339.76111605,0.0,4201549257.0,178.0,2879859655.0
2020-11-15T00:00:00.000Z,62.27992055,63.77414998,-0.023430017185154136,16818845.757119425,0.0,4103576321.0,174.0,2565763410.0
2020-11-16T00:00:00.000Z,73.55243094,62.27992055,0.18099750755060964,63256916.42244807,0.0,4846840226.0,676.0,5369678270.0
2020-11-17T00:00:00.000Z,75.85234021,73.55243094,0.03126897698155129,484503698.7287475,0.0,4998932617.0,630.0,5781117491.0
2020-11-18T00:00:00.000Z,73.69493456,75.85234021,-0.028442176523850737,40750219.322795175,0.0,4857299278.0,420.0,6120728271.0
2020-11-19T00:00:00.000Z,81.68366667,73.69493456,0.10840273022423053,60390254.52651297,0.0,5384471724.0,558.0,6615851204.0
